locus_tag	ftype	length_bp	gene	EC_number	COG	product
ADRDL_1929_02156	CDS	474	socA			Antitoxin SocA
ADRDL_1929_02156	gene	474	socA			
ADRDL_1929_02157	CDS	714				hypothetical protein
ADRDL_1929_02157	gene	714				
ADRDL_1929_02158	CDS	255				hypothetical protein
ADRDL_1929_02158	gene	255				
ADRDL_1929_02159	CDS	516	zur		COG0735	Zinc uptake regulation protein
ADRDL_1929_02159	gene	516	zur			
ADRDL_1929_02160	CDS	210				hypothetical protein
ADRDL_1929_02160	gene	210				
ADRDL_1929_02161	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
ADRDL_1929_02161	gene	1326	dinF			
ADRDL_1929_02162	CDS	609	lexA_2	3.4.21.88	COG1974	LexA repressor
ADRDL_1929_02162	gene	609	lexA_2			
ADRDL_1929_02163	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
ADRDL_1929_02163	gene	369	dgkA			
ADRDL_1929_02164	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
ADRDL_1929_02164	gene	2424	plsB			
ADRDL_1929_02165	CDS	873	ubiA	2.5.1.-	COG0382	4-hydroxybenzoate octaprenyltransferase
ADRDL_1929_02165	gene	873	ubiA			
ADRDL_1929_02166	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
ADRDL_1929_02166	gene	498	ubiC			
ADRDL_1929_02167	CDS	1092				hypothetical protein
ADRDL_1929_02167	gene	1092				
ADRDL_1929_02168	CDS	267				hypothetical protein
ADRDL_1929_02168	gene	267				
ADRDL_1929_02169	CDS	153				hypothetical protein
ADRDL_1929_02169	gene	153				
ADRDL_1929_02170	CDS	921				hypothetical protein
ADRDL_1929_02170	gene	921				
ADRDL_1929_02171	CDS	1338	lamB		COG4580	Maltoporin
ADRDL_1929_02171	gene	1338	lamB			
ADRDL_1929_02172	CDS	1116	malK	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
ADRDL_1929_02172	gene	1116	malK			
ADRDL_1929_02173	CDS	1191	malE		COG2182	Maltose-binding periplasmic protein
ADRDL_1929_02173	gene	1191	malE			
ADRDL_1929_02174	CDS	1545	malF		COG1175	Maltose transport system permease protein MalF
ADRDL_1929_02174	gene	1545	malF			
ADRDL_1929_02175	CDS	891	malG_2		COG3833	Maltose transport system permease protein MalG
ADRDL_1929_02175	gene	891	malG_2			
ADRDL_1929_02176	CDS	1476	xylE			D-xylose-proton symporter
ADRDL_1929_02176	gene	1476	xylE			
ADRDL_1929_02177	CDS	411	psiE		COG3223	Protein PsiE
ADRDL_1929_02177	gene	411	psiE			
ADRDL_1929_02178	CDS	2097				hypothetical protein
ADRDL_1929_02178	gene	2097				
ADRDL_1929_02179	CDS	738				hypothetical protein
ADRDL_1929_02179	gene	738				
ADRDL_1929_02180	CDS	639	gfcB_1			putative lipoprotein GfcB
ADRDL_1929_02180	gene	639	gfcB_1			
ADRDL_1929_02181	CDS	243				hypothetical protein
ADRDL_1929_02181	gene	243				
ADRDL_1929_02182	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
ADRDL_1929_02182	gene	1650	pgi			
ADRDL_1929_02183	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
ADRDL_1929_02183	gene	1350	lysC			
ADRDL_1929_02184	CDS	927				hypothetical protein
ADRDL_1929_02184	gene	927				
ADRDL_1929_02185	CDS	765				hypothetical protein
ADRDL_1929_02185	gene	765				
ADRDL_1929_02186	CDS	1128				hypothetical protein
ADRDL_1929_02186	gene	1128				
ADRDL_1929_02187	CDS	273				hypothetical protein
ADRDL_1929_02187	gene	273				
ADRDL_1929_02188	CDS	873	rluF	5.4.99.21	COG1187	23S rRNA pseudouridine(2604) synthase
ADRDL_1929_02188	gene	873	rluF			
ADRDL_1929_02189	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
ADRDL_1929_02189	gene	690	pepE			
ADRDL_1929_02190	CDS	1632				hypothetical protein
ADRDL_1929_02190	gene	1632				
ADRDL_1929_02191	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
ADRDL_1929_02191	gene	3684	metH			
ADRDL_1929_02192	CDS	825	iclR		COG1414	Transcriptional repressor IclR
ADRDL_1929_02192	gene	825	iclR			
ADRDL_1929_02193	CDS	1575				hypothetical protein
ADRDL_1929_02193	gene	1575				
ADRDL_1929_02194	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
ADRDL_1929_02194	gene	1737	aceK			
ADRDL_1929_02195	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
ADRDL_1929_02195	gene	1305	aceA			
ADRDL_1929_02196	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
ADRDL_1929_02196	gene	1602	aceB			
ADRDL_1929_02197	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
ADRDL_1929_02197	gene	930	metAS			
ADRDL_1929_02198	CDS	444	yjaB_1	2.3.1.-	COG0454	putative N-acetyltransferase YjaB
ADRDL_1929_02198	gene	444	yjaB_1			
ADRDL_1929_02199	rRNA	111				5S ribosomal RNA
ADRDL_1929_02199	gene	111				
ADRDL_1929_02200	CDS	1299	eno	4.2.1.11	COG0148	Enolase
ADRDL_1929_02200	gene	1299	eno			
ADRDL_1929_02201	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
ADRDL_1929_02201	gene	1638	pyrG			
ADRDL_1929_02202	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
ADRDL_1929_02202	gene	792	mazG			
ADRDL_1929_02203	CDS	336	mazF	3.1.27.-	COG2337	Endoribonuclease toxin MazF
ADRDL_1929_02203	gene	336	mazF			
ADRDL_1929_02204	CDS	249	mazE		COG2336	Antitoxin MazE
ADRDL_1929_02204	gene	249	mazE			
ADRDL_1929_02205	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
ADRDL_1929_02205	gene	2235	relA			
ADRDL_1929_02206	CDS	1302	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
ADRDL_1929_02206	gene	1302	rlmD			
ADRDL_1929_02207	CDS	2757	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
ADRDL_1929_02207	gene	2757	barA			
ADRDL_1929_02208	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
ADRDL_1929_02208	gene	1341	gudD			
ADRDL_1929_02209	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
ADRDL_1929_02209	gene	1341	gudX			
ADRDL_1929_02210	CDS	1353	gudP			putative glucarate transporter
ADRDL_1929_02210	gene	1353	gudP			
ADRDL_1929_02211	CDS	450			COG0716	putative protein
ADRDL_1929_02211	gene	450				
ADRDL_1929_02212	CDS	783	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
ADRDL_1929_02212	gene	783	truC			
ADRDL_1929_02213	CDS	330	yqcC		COG3098	putative protein YqcC
ADRDL_1929_02213	gene	330	yqcC			
ADRDL_1929_02214	CDS	546	syd			Protein Syd
ADRDL_1929_02214	gene	546	syd			
ADRDL_1929_02215	CDS	849	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
ADRDL_1929_02215	gene	849	queF			
ADRDL_1929_02216	CDS	1365	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
ADRDL_1929_02216	gene	1365	ppnN			
ADRDL_1929_02217	CDS	1290	sdaC		COG0814	Serine transporter
ADRDL_1929_02217	gene	1290	sdaC			
ADRDL_1929_02218	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
ADRDL_1929_02218	gene	1368	sdaB			
ADRDL_1929_02219	CDS	846	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
ADRDL_1929_02219	gene	846	ygdG			
ADRDL_1929_02220	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
ADRDL_1929_02220	gene	1149	fucO			
ADRDL_1929_02221	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
ADRDL_1929_02221	gene	648	fucA			
ADRDL_1929_02222	CDS	1317	fucP		COG0738	L-fucose-proton symporter
ADRDL_1929_02222	gene	1317	fucP			
ADRDL_1929_02223	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
ADRDL_1929_02223	gene	1776	fucI			
ADRDL_1929_02224	CDS	1419	fucK_1	2.7.1.51	COG1070	L-fuculokinase
ADRDL_1929_02224	gene	1419	fucK_1			
ADRDL_1929_02225	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
ADRDL_1929_02225	gene	423	fucU			
ADRDL_1929_02226	CDS	732	ydjF_2		COG1349	putative HTH-type transcriptional regulator YdjF
ADRDL_1929_02226	gene	732	ydjF_2			
ADRDL_1929_02227	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
ADRDL_1929_02227	gene	1101	rlmM			
ADRDL_1929_02228	CDS	396				hypothetical protein
ADRDL_1929_02228	gene	396				
ADRDL_1929_02229	CDS	918	gcvA			Glycine cleavage system transcriptional activator
ADRDL_1929_02229	gene	918	gcvA			
ADRDL_1929_02230	CDS	228	ygdR_1			putative lipoprotein YgdR
ADRDL_1929_02230	gene	228	ygdR_1			
ADRDL_1929_02231	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
ADRDL_1929_02231	gene	1206	csdA			
ADRDL_1929_02232	CDS	444	csdE		COG2166	Sulfur acceptor protein CsdE
ADRDL_1929_02232	gene	444	csdE			
ADRDL_1929_02233	CDS	807	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
ADRDL_1929_02233	gene	807	tcdA			
ADRDL_1929_02234	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
ADRDL_1929_02234	gene	1098	mltA			
ADRDL_1929_02235	tRNA	77				tRNA-Met(cat)
ADRDL_1929_02235	gene	77				
ADRDL_1929_02236	tRNA	77				tRNA-Met(cat)
ADRDL_1929_02236	gene	77				
ADRDL_1929_02237	tRNA	77				tRNA-Met(cat)
ADRDL_1929_02237	gene	77				
ADRDL_1929_02238	CDS	501				hypothetical protein
ADRDL_1929_02238	gene	501				
ADRDL_1929_02239	CDS	1434				hypothetical protein
ADRDL_1929_02239	gene	1434				
ADRDL_1929_02240	CDS	390				hypothetical protein
ADRDL_1929_02240	gene	390				
ADRDL_1929_02241	CDS	537				hypothetical protein
ADRDL_1929_02241	gene	537				
ADRDL_1929_02242	CDS	429				hypothetical protein
ADRDL_1929_02242	gene	429				
ADRDL_1929_02243	CDS	1377				hypothetical protein
ADRDL_1929_02243	gene	1377				
ADRDL_1929_02244	CDS	549				hypothetical protein
ADRDL_1929_02244	gene	549				
ADRDL_1929_02245	CDS	1254	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
ADRDL_1929_02245	gene	1254	amiC			
ADRDL_1929_02246	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
ADRDL_1929_02246	gene	1332	argA			
ADRDL_1929_02247	CDS	1827	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
ADRDL_1929_02247	gene	1827	recD			
ADRDL_1929_02248	CDS	3543	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
ADRDL_1929_02248	gene	3543	recB			
ADRDL_1929_02249	CDS	2889	ptrA	3.4.24.55	COG1025	Protease 3
ADRDL_1929_02249	gene	2889	ptrA			
ADRDL_1929_02250	CDS	3369	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
ADRDL_1929_02250	gene	3369	recC			
ADRDL_1929_02251	CDS	324				hypothetical protein
ADRDL_1929_02251	gene	324				
ADRDL_1929_02252	CDS	408				hypothetical protein
ADRDL_1929_02252	gene	408				
ADRDL_1929_02253	CDS	564				hypothetical protein
ADRDL_1929_02253	gene	564				
ADRDL_1929_02254	CDS	471				hypothetical protein
ADRDL_1929_02254	gene	471				
ADRDL_1929_02255	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
ADRDL_1929_02255	gene	795	thyA			
ADRDL_1929_02256	CDS	876	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
ADRDL_1929_02256	gene	876	lgt			
ADRDL_1929_02257	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
ADRDL_1929_02257	gene	2247	ptsP			
ADRDL_1929_02258	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
ADRDL_1929_02258	gene	531	rppH			
ADRDL_1929_02259	CDS	147				hypothetical protein
ADRDL_1929_02259	gene	147				
ADRDL_1929_02260	CDS	690	mutH		COG3066	DNA mismatch repair protein MutH
ADRDL_1929_02260	gene	690	mutH			
ADRDL_1929_02261	CDS	714				hypothetical protein
ADRDL_1929_02261	gene	714				
ADRDL_1929_02262	CDS	219	ygdR_2			putative lipoprotein YgdR
ADRDL_1929_02262	gene	219	ygdR_2			
ADRDL_1929_02263	CDS	1041	tas		COG0667	Protein tas
ADRDL_1929_02263	gene	1041	tas			
ADRDL_1929_02264	CDS	1194	lplT			Lysophospholipid transporter LplT
ADRDL_1929_02264	gene	1194	lplT			
ADRDL_1929_02265	CDS	2160	aas		COG0204	Bifunctional protein Aas
ADRDL_1929_02265	gene	2160	aas			
ADRDL_1929_02266	CDS	1032	galR		COG1609	HTH-type transcriptional regulator GalR
ADRDL_1929_02266	gene	1032	galR			
ADRDL_1929_02267	CDS	1263	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
ADRDL_1929_02267	gene	1263	lysA			
ADRDL_1929_02268	CDS	936	occR			Octopine catabolism/uptake operon regulatory protein OccR
ADRDL_1929_02268	gene	936	occR			
ADRDL_1929_02269	CDS	693	ygeA	5.-.-.-	COG1794	Putative racemase YgeA
ADRDL_1929_02269	gene	693	ygeA			
ADRDL_1929_02270	CDS	1419	araE			Arabinose-proton symporter
ADRDL_1929_02270	gene	1419	araE			
ADRDL_1929_02271	CDS	762	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
ADRDL_1929_02271	gene	762	kduD_1			
ADRDL_1929_02272	CDS	837	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
ADRDL_1929_02272	gene	837	kduI			
ADRDL_1929_02273	CDS	1182	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
ADRDL_1929_02273	gene	1182	thlA_1			
ADRDL_1929_02274	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
ADRDL_1929_02274	gene	1230	yqeG			
ADRDL_1929_02275	CDS	1398	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
ADRDL_1929_02275	gene	1398	ulaA			
ADRDL_1929_02276	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
ADRDL_1929_02276	gene	306	ulaB			
ADRDL_1929_02277	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
ADRDL_1929_02277	gene	465	ulaC			
ADRDL_1929_02278	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
ADRDL_1929_02278	gene	651	ulaD			
ADRDL_1929_02279	CDS	855	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
ADRDL_1929_02279	gene	855	ulaE_1			
ADRDL_1929_02280	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
ADRDL_1929_02280	gene	687	ulaF			
ADRDL_1929_02281	CDS	276				hypothetical protein
ADRDL_1929_02281	gene	276				
ADRDL_1929_02282	CDS	396	rpsF		COG0360	30S ribosomal protein S6
ADRDL_1929_02282	gene	396	rpsF			
ADRDL_1929_02283	CDS	315	priB		COG2965	Primosomal replication protein N
ADRDL_1929_02283	gene	315	priB			
ADRDL_1929_02284	CDS	228	rpsR		COG0238	30S ribosomal protein S18
ADRDL_1929_02284	gene	228	rpsR			
ADRDL_1929_02285	CDS	450	rplI		COG0359	50S ribosomal protein L9
ADRDL_1929_02285	gene	450	rplI			
ADRDL_1929_02286	CDS	972			COG1638	Solute-binding protein
ADRDL_1929_02286	gene	972				
ADRDL_1929_02287	CDS	1302	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
ADRDL_1929_02287	gene	1302	dctM			
ADRDL_1929_02288	CDS	477	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
ADRDL_1929_02288	gene	477	siaQ			
ADRDL_1929_02289	CDS	2082				hypothetical protein
ADRDL_1929_02289	gene	2082				
ADRDL_1929_02290	CDS	1542	ydiF_1	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
ADRDL_1929_02290	gene	1542	ydiF_1			
ADRDL_1929_02291	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
ADRDL_1929_02291	gene	777	crt			
ADRDL_1929_02292	CDS	657				hypothetical protein
ADRDL_1929_02292	gene	657				
ADRDL_1929_02293	CDS	189				hypothetical protein
ADRDL_1929_02293	gene	189				
ADRDL_1929_02294	CDS	792	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ADRDL_1929_02294	gene	792	fabG_2			
ADRDL_1929_02295	CDS	639	nicS			HTH-type transcriptional repressor NicS
ADRDL_1929_02295	gene	639	nicS			
ADRDL_1929_02296	CDS	630				hypothetical protein
ADRDL_1929_02296	gene	630				
ADRDL_1929_02297	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
ADRDL_1929_02297	gene	621	fklB			
ADRDL_1929_02298	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
ADRDL_1929_02298	gene	1413	cycA			
ADRDL_1929_02299	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
ADRDL_1929_02299	gene	663	ytfE			
ADRDL_1929_02300	CDS	966	ytfF			Inner membrane protein YtfF
ADRDL_1929_02300	gene	966	ytfF			
ADRDL_1929_02301	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
ADRDL_1929_02301	gene	861	qorB			
ADRDL_1929_02302	CDS	381				hypothetical protein
ADRDL_1929_02302	gene	381				
ADRDL_1929_02303	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
ADRDL_1929_02303	gene	1944	cpdB			
ADRDL_1929_02304	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
ADRDL_1929_02304	gene	741	cysQ			
ADRDL_1929_02305	CDS	558	ytfJ_1		COG3054	putative protein YtfJ
ADRDL_1929_02305	gene	558	ytfJ_1			
ADRDL_1929_02306	CDS	207				hypothetical protein
ADRDL_1929_02306	gene	207				
ADRDL_1929_02307	CDS	1344				hypothetical protein
ADRDL_1929_02307	gene	1344				
ADRDL_1929_02308	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
ADRDL_1929_02308	gene	639	msrA			
ADRDL_1929_02309	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
ADRDL_1929_02309	gene	1734	tamA			
ADRDL_1929_02310	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
ADRDL_1929_02310	gene	3780	tamB			
ADRDL_1929_02311	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
ADRDL_1929_02311	gene	342	ytfP			
ADRDL_1929_02312	CDS	252	chpS			Antitoxin ChpS
ADRDL_1929_02312	gene	252	chpS			
ADRDL_1929_02313	CDS	315	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
ADRDL_1929_02313	gene	315	chpB			
ADRDL_1929_02314	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
ADRDL_1929_02314	gene	531	ppa			
ADRDL_1929_02315	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
ADRDL_1929_02315	gene	957	ytfQ			
ADRDL_1929_02316	CDS	1503	fruK_1	3.6.3.17	COG1129	Fructose import ATP-binding protein FruK
ADRDL_1929_02316	gene	1503	fruK_1			
ADRDL_1929_02317	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
ADRDL_1929_02317	gene	1023	ytfT			
ADRDL_1929_02318	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
ADRDL_1929_02318	gene	996	yjfF			
ADRDL_1929_02319	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
ADRDL_1929_02319	gene	999	fbp			
ADRDL_1929_02320	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
ADRDL_1929_02320	gene	1374	mpl			
ADRDL_1929_02321	CDS	552				hypothetical protein
ADRDL_1929_02321	gene	552				
ADRDL_1929_02322	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
ADRDL_1929_02322	gene	1353	pmbA			
ADRDL_1929_02323	CDS	387	cybC		COG3783	Soluble cytochrome b562
ADRDL_1929_02323	gene	387	cybC			
ADRDL_1929_02324	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
ADRDL_1929_02324	gene	465	nrdG			
ADRDL_1929_02325	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
ADRDL_1929_02325	gene	2139	nrdD			
ADRDL_1929_02326	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
ADRDL_1929_02326	gene	1656	treC			
ADRDL_1929_02327	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
ADRDL_1929_02327	gene	1422	treB			
ADRDL_1929_02328	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
ADRDL_1929_02328	gene	948	treR			
ADRDL_1929_02329	CDS	2697	mgtA	3.6.3.2	COG0474	Magnesium-transporting ATPase, P-type 1
ADRDL_1929_02329	gene	2697	mgtA			
ADRDL_1929_02330	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
ADRDL_1929_02330	gene	387	ridA			
ADRDL_1929_02331	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
ADRDL_1929_02331	gene	462	pyrI			
ADRDL_1929_02332	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
ADRDL_1929_02332	gene	936	pyrB			
ADRDL_1929_02333	CDS	396	yjgH		COG0251	RutC family protein YjgH
ADRDL_1929_02333	gene	396	yjgH			
ADRDL_1929_02334	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
ADRDL_1929_02334	gene	714	bdcA			
ADRDL_1929_02335	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
ADRDL_1929_02335	gene	594	bdcR			
ADRDL_1929_02336	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
ADRDL_1929_02336	gene	453	tabA			
ADRDL_1929_02337	CDS	1596				hypothetical protein
ADRDL_1929_02337	gene	1596				
ADRDL_1929_02338	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
ADRDL_1929_02338	gene	1005	argI			
ADRDL_1929_02339	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
ADRDL_1929_02339	gene	417	rraB			
ADRDL_1929_02340	CDS	504				hypothetical protein
ADRDL_1929_02340	gene	504				
ADRDL_1929_02341	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
ADRDL_1929_02341	gene	1197	yjgN			
ADRDL_1929_02342	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
ADRDL_1929_02342	gene	2856	valS			
ADRDL_1929_02343	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
ADRDL_1929_02343	gene	444	holC			
ADRDL_1929_02344	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
ADRDL_1929_02344	gene	1512	pepA			
ADRDL_1929_02345	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
ADRDL_1929_02345	gene	1101	lptF			
ADRDL_1929_02346	CDS	1083	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
ADRDL_1929_02346	gene	1083	lptG_1			
ADRDL_1929_02347	CDS	1503				hypothetical protein
ADRDL_1929_02347	gene	1503				
ADRDL_1929_02348	CDS	999	gntR_2			HTH-type transcriptional regulator GntR
ADRDL_1929_02348	gene	999	gntR_2			
ADRDL_1929_02349	CDS	1320	idnT		COG2610	Gnt-II system L-idonate transporter
ADRDL_1929_02349	gene	1320	idnT			
ADRDL_1929_02350	CDS	765	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
ADRDL_1929_02350	gene	765	idnO			
ADRDL_1929_02351	CDS	1032	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
ADRDL_1929_02351	gene	1032	idnD			
ADRDL_1929_02352	CDS	564	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
ADRDL_1929_02352	gene	564	gntK_2			
ADRDL_1929_02353	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
ADRDL_1929_02353	gene	1020	ahr			
ADRDL_1929_02354	tRNA	85				tRNA-Leu(caa)
ADRDL_1929_02354	gene	85				
ADRDL_1929_02355	CDS	930	intA_3		COG0582	Prophage integrase IntA
ADRDL_1929_02355	gene	930	intA_3			
ADRDL_1929_02356	CDS	540	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
ADRDL_1929_02356	gene	540	gstB_1			
ADRDL_1929_02357	CDS	1500	ansP2		COG1113	L-asparagine permease 2
ADRDL_1929_02357	gene	1500	ansP2			
ADRDL_1929_02358	CDS	1062	yncE		COG3391	putative protein YncE
ADRDL_1929_02358	gene	1062	yncE			
ADRDL_1929_02359	CDS	2103	btuB_1			Vitamin B12 transporter BtuB
ADRDL_1929_02359	gene	2103	btuB_1			
ADRDL_1929_02360	CDS	207	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
ADRDL_1929_02360	gene	207	mcbR_1			
ADRDL_1929_02361	CDS	462	mcbR_2		COG1802	HTH-type transcriptional regulator McbR
ADRDL_1929_02361	gene	462	mcbR_2			
ADRDL_1929_02362	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
ADRDL_1929_02362	gene	1038	curA			
ADRDL_1929_02363	CDS	519	mnaT	2.3.1.-	COG1247	L-amino acid N-acyltransferase MnaT
ADRDL_1929_02363	gene	519	mnaT			
ADRDL_1929_02364	CDS	450	ydcZ		COG3238	Inner membrane protein YdcZ
ADRDL_1929_02364	gene	450	ydcZ			
ADRDL_1929_02365	CDS	234	ydcY			putative protein YdcY
ADRDL_1929_02365	gene	234	ydcY			
ADRDL_1929_02366	CDS	174	ortT			Orphan toxin OrtT
ADRDL_1929_02366	gene	174	ortT			
ADRDL_1929_02367	CDS	1425	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
ADRDL_1929_02367	gene	1425	prr			
ADRDL_1929_02368	CDS	795	ydcV_1			Inner membrane ABC transporter permease protein YdcV
ADRDL_1929_02368	gene	795	ydcV_1			
ADRDL_1929_02369	CDS	942	ydcU		COG1176	Inner membrane ABC transporter permease protein YdcU
ADRDL_1929_02369	gene	942	ydcU			
