locus_tag	ftype	length_bp	gene	EC_number	COG	product
ESC_VA4705AA_AS_02021	gene	309				
ESC_VA4705AA_AS_02022	CDS	867	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
ESC_VA4705AA_AS_02022	gene	867	speE			
ESC_VA4705AA_AS_02023	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
ESC_VA4705AA_AS_02023	gene	795	speD			
ESC_VA4705AA_AS_02024	CDS	363				hypothetical protein
ESC_VA4705AA_AS_02024	gene	363				
ESC_VA4705AA_AS_02025	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
ESC_VA4705AA_AS_02025	gene	2598	acnB			
ESC_VA4705AA_AS_02026	CDS	1758				hypothetical protein
ESC_VA4705AA_AS_02026	gene	1758				
ESC_VA4705AA_AS_02027	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
ESC_VA4705AA_AS_02027	gene	1425	lpdA			
ESC_VA4705AA_AS_02028	CDS	1893	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
ESC_VA4705AA_AS_02028	gene	1893	aceF			
ESC_VA4705AA_AS_02029	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
ESC_VA4705AA_AS_02029	gene	2664	aceE			
ESC_VA4705AA_AS_02030	CDS	765	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
ESC_VA4705AA_AS_02030	gene	765	pdhR_1			
ESC_VA4705AA_AS_02031	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
ESC_VA4705AA_AS_02031	gene	1371	aroP			
ESC_VA4705AA_AS_02032	CDS	855	ampE		COG3725	Protein AmpE
ESC_VA4705AA_AS_02032	gene	855	ampE			
ESC_VA4705AA_AS_02033	CDS	552	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
ESC_VA4705AA_AS_02033	gene	552	ampD			
ESC_VA4705AA_AS_02034	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
ESC_VA4705AA_AS_02034	gene	894	nadC			
ESC_VA4705AA_AS_02035	CDS	441				hypothetical protein
ESC_VA4705AA_AS_02035	gene	441				
ESC_VA4705AA_AS_02036	CDS	1386	epsE_1		COG2804	Type II secretion system protein E
ESC_VA4705AA_AS_02036	gene	1386	epsE_1			
ESC_VA4705AA_AS_02037	CDS	1203	epsF_1		COG1459	Type II secretion system protein F
ESC_VA4705AA_AS_02037	gene	1203	epsF_1			
ESC_VA4705AA_AS_02038	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
ESC_VA4705AA_AS_02038	gene	1044	guaC			
ESC_VA4705AA_AS_02039	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
ESC_VA4705AA_AS_02039	gene	621	coaE			
ESC_VA4705AA_AS_02040	CDS	744	zapD		COG4582	Cell division protein ZapD
ESC_VA4705AA_AS_02040	gene	744	zapD			
ESC_VA4705AA_AS_02041	CDS	198	yacG		COG3024	DNA gyrase inhibitor YacG
ESC_VA4705AA_AS_02041	gene	198	yacG			
ESC_VA4705AA_AS_02042	CDS	390	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
ESC_VA4705AA_AS_02042	gene	390	mutT			
ESC_VA4705AA_AS_02043	CDS	2706	secA		COG0653	Protein translocase subunit SecA
ESC_VA4705AA_AS_02043	gene	2706	secA			
ESC_VA4705AA_AS_02044	CDS	588	secM			Secretion monitor
ESC_VA4705AA_AS_02044	gene	588	secM			
ESC_VA4705AA_AS_02045	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
ESC_VA4705AA_AS_02045	gene	918	lpxC			
ESC_VA4705AA_AS_02046	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
ESC_VA4705AA_AS_02046	gene	1152	ftsZ			
ESC_VA4705AA_AS_02047	CDS	1263	ftsA_1		COG0849	Cell division protein FtsA
ESC_VA4705AA_AS_02047	gene	1263	ftsA_1			
ESC_VA4705AA_AS_02048	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
ESC_VA4705AA_AS_02048	gene	831	ftsQ			
ESC_VA4705AA_AS_02049	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
ESC_VA4705AA_AS_02049	gene	921	ddlB			
ESC_VA4705AA_AS_02050	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
ESC_VA4705AA_AS_02050	gene	1476	murC			
ESC_VA4705AA_AS_02051	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
ESC_VA4705AA_AS_02051	gene	1068	murG			
ESC_VA4705AA_AS_02052	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ESC_VA4705AA_AS_02052	gene	1245	ftsW			
ESC_VA4705AA_AS_02053	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
ESC_VA4705AA_AS_02053	gene	1317	murD			
ESC_VA4705AA_AS_02054	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
ESC_VA4705AA_AS_02054	gene	1083	mraY			
ESC_VA4705AA_AS_02055	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
ESC_VA4705AA_AS_02055	gene	1359	murF			
ESC_VA4705AA_AS_02056	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
ESC_VA4705AA_AS_02056	gene	1488	murE			
ESC_VA4705AA_AS_02057	CDS	1767	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
ESC_VA4705AA_AS_02057	gene	1767	ftsI			
ESC_VA4705AA_AS_02058	CDS	366	ftsL		COG3116	Cell division protein FtsL
ESC_VA4705AA_AS_02058	gene	366	ftsL			
ESC_VA4705AA_AS_02059	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
ESC_VA4705AA_AS_02059	gene	942	rsmH			
ESC_VA4705AA_AS_02060	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
ESC_VA4705AA_AS_02060	gene	459	mraZ			
ESC_VA4705AA_AS_02061	CDS	1005	cra		COG1609	Catabolite repressor/activator
ESC_VA4705AA_AS_02061	gene	1005	cra			
ESC_VA4705AA_AS_02062	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
ESC_VA4705AA_AS_02062	gene	492	ilvH			
ESC_VA4705AA_AS_02063	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
ESC_VA4705AA_AS_02063	gene	1725	ilvI			
ESC_VA4705AA_AS_02064	CDS	945	leuO			HTH-type transcriptional regulator LeuO
ESC_VA4705AA_AS_02064	gene	945	leuO			
ESC_VA4705AA_AS_02065	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
ESC_VA4705AA_AS_02065	gene	1572	leuA			
ESC_VA4705AA_AS_02066	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
ESC_VA4705AA_AS_02066	gene	1092	leuB			
ESC_VA4705AA_AS_02067	CDS	1401	leuC_2	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
ESC_VA4705AA_AS_02067	gene	1401	leuC_2			
ESC_VA4705AA_AS_02068	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
ESC_VA4705AA_AS_02068	gene	606	leuD			
ESC_VA4705AA_AS_02069	CDS	1179	setA			Sugar efflux transporter A
ESC_VA4705AA_AS_02069	gene	1179	setA			
ESC_VA4705AA_AS_02070	CDS	132	sgrT			Putative inhibitor of glucose uptake transporter SgrT
ESC_VA4705AA_AS_02070	gene	132	sgrT			
ESC_VA4705AA_AS_02071	CDS	1656	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
ESC_VA4705AA_AS_02071	gene	1656	sgrR_2			
ESC_VA4705AA_AS_02072	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
ESC_VA4705AA_AS_02072	gene	984	thiB			
ESC_VA4705AA_AS_02073	CDS	1611				hypothetical protein
ESC_VA4705AA_AS_02073	gene	1611				
ESC_VA4705AA_AS_02074	CDS	699	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
ESC_VA4705AA_AS_02074	gene	699	thiQ			
ESC_VA4705AA_AS_02075	CDS	765	yabI		COG0586	Inner membrane protein YabI
ESC_VA4705AA_AS_02075	gene	765	yabI			
ESC_VA4705AA_AS_02076	CDS	879	araC			Arabinose operon regulatory protein
ESC_VA4705AA_AS_02076	gene	879	araC			
ESC_VA4705AA_AS_02077	CDS	1701	araB	2.7.1.16	COG1069	Ribulokinase
ESC_VA4705AA_AS_02077	gene	1701	araB			
ESC_VA4705AA_AS_02078	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
ESC_VA4705AA_AS_02078	gene	1503	araA			
ESC_VA4705AA_AS_02079	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
ESC_VA4705AA_AS_02079	gene	696	araD			
ESC_VA4705AA_AS_02080	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
ESC_VA4705AA_AS_02080	gene	2352	polB			
ESC_VA4705AA_AS_02081	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
ESC_VA4705AA_AS_02081	gene	2907	rapA			
ESC_VA4705AA_AS_02082	CDS	660	rluA	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
ESC_VA4705AA_AS_02082	gene	660	rluA			
ESC_VA4705AA_AS_02083	CDS	816	djlA		COG1076	Co-chaperone protein DjlA
ESC_VA4705AA_AS_02083	gene	816	djlA			
ESC_VA4705AA_AS_02084	CDS	2355	lptD		COG1452	LPS-assembly protein LptD
ESC_VA4705AA_AS_02084	gene	2355	lptD			
ESC_VA4705AA_AS_02085	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
ESC_VA4705AA_AS_02085	gene	1287	surA			
ESC_VA4705AA_AS_02086	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
ESC_VA4705AA_AS_02086	gene	990	pdxA			
ESC_VA4705AA_AS_02087	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
ESC_VA4705AA_AS_02087	gene	822	rsmA			
ESC_VA4705AA_AS_02088	CDS	378	apaG		COG2967	Protein ApaG
ESC_VA4705AA_AS_02088	gene	378	apaG			
ESC_VA4705AA_AS_02089	CDS	843	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
ESC_VA4705AA_AS_02089	gene	843	apaH			
ESC_VA4705AA_AS_02090	CDS	591	folA	1.5.1.3	COG0262	Dihydrofolate reductase
ESC_VA4705AA_AS_02090	gene	591	folA			
ESC_VA4705AA_AS_02091	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
ESC_VA4705AA_AS_02091	gene	1863	kefC_2			
ESC_VA4705AA_AS_02092	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
ESC_VA4705AA_AS_02092	gene	531	kefF			
ESC_VA4705AA_AS_02093	CDS	1332	ygcS_1			Inner membrane metabolite transport protein YgcS
ESC_VA4705AA_AS_02093	gene	1332	ygcS_1			
ESC_VA4705AA_AS_02094	CDS	288	fixX_1		COG2440	Ferredoxin-like protein FixX
ESC_VA4705AA_AS_02094	gene	288	fixX_1			
ESC_VA4705AA_AS_02095	CDS	1287		5.3.1.29		Putative thiazole biosynthetic enzyme
ESC_VA4705AA_AS_02095	gene	1287				
ESC_VA4705AA_AS_02096	CDS	942	fixB_1		COG2025	Protein FixB
ESC_VA4705AA_AS_02096	gene	942	fixB_1			
ESC_VA4705AA_AS_02097	CDS	771	fixA_1		COG2086	Protein FixA
ESC_VA4705AA_AS_02097	gene	771	fixA_1			
ESC_VA4705AA_AS_02098	CDS	1515	caiT_2		COG1292	L-carnitine/gamma-butyrobetaine antiporter
ESC_VA4705AA_AS_02098	gene	1515	caiT_2			
ESC_VA4705AA_AS_02099	CDS	1143	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
ESC_VA4705AA_AS_02099	gene	1143	caiA_1			
ESC_VA4705AA_AS_02100	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
ESC_VA4705AA_AS_02100	gene	1218	caiB			
ESC_VA4705AA_AS_02101	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
ESC_VA4705AA_AS_02101	gene	1554	caiC			
ESC_VA4705AA_AS_02102	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
ESC_VA4705AA_AS_02102	gene	786	caiD			
ESC_VA4705AA_AS_02103	CDS	591	yrdA_1		COG0663	Protein YrdA
ESC_VA4705AA_AS_02103	gene	591	yrdA_1			
ESC_VA4705AA_AS_02104	CDS	396				hypothetical protein
ESC_VA4705AA_AS_02104	gene	396				
ESC_VA4705AA_AS_02105	CDS	219				hypothetical protein
ESC_VA4705AA_AS_02105	gene	219				
ESC_VA4705AA_AS_02106	CDS	3222	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
ESC_VA4705AA_AS_02106	gene	3222	carB			
ESC_VA4705AA_AS_02107	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
ESC_VA4705AA_AS_02107	gene	1149	carA			
ESC_VA4705AA_AS_02108	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
ESC_VA4705AA_AS_02108	gene	822	dapB			
ESC_VA4705AA_AS_02109	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
ESC_VA4705AA_AS_02109	gene	915	rihC			
ESC_VA4705AA_AS_02110	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
ESC_VA4705AA_AS_02110	gene	951	ispH			
ESC_VA4705AA_AS_02111	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
ESC_VA4705AA_AS_02111	gene	450	fkpB			
ESC_VA4705AA_AS_02112	CDS	495	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
ESC_VA4705AA_AS_02112	gene	495	lspA			
ESC_VA4705AA_AS_02113	CDS	2817	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
ESC_VA4705AA_AS_02113	gene	2817	ileS			
ESC_VA4705AA_AS_02114	CDS	942	ribF		COG0196	Riboflavin biosynthesis protein RibF
ESC_VA4705AA_AS_02114	gene	942	ribF			
ESC_VA4705AA_AS_02115	CDS	264	rpsT		COG0268	30S ribosomal protein S20
ESC_VA4705AA_AS_02115	gene	264	rpsT			
ESC_VA4705AA_AS_02116	CDS	1422				hypothetical protein
ESC_VA4705AA_AS_02116	gene	1422				
ESC_VA4705AA_AS_02117	CDS	534	yehD_1			putative fimbrial-like protein YehD
ESC_VA4705AA_AS_02117	gene	534	yehD_1			
ESC_VA4705AA_AS_02118	CDS	684	yehC_1		COG3121	putative fimbrial chaperone YehC
ESC_VA4705AA_AS_02118	gene	684	yehC_1			
ESC_VA4705AA_AS_02119	CDS	348	yehB_1		COG3188	Outer membrane usher protein YehB
ESC_VA4705AA_AS_02119	gene	348	yehB_1			
ESC_VA4705AA_AS_02120	CDS	1851	yehB_2		COG3188	Outer membrane usher protein YehB
ESC_VA4705AA_AS_02120	gene	1851	yehB_2			
ESC_VA4705AA_AS_02121	CDS	960				hypothetical protein
ESC_VA4705AA_AS_02121	gene	960				
ESC_VA4705AA_AS_02122	CDS	900	nhaR		COG0583	Transcriptional activator protein NhaR
ESC_VA4705AA_AS_02122	gene	900	nhaR			
ESC_VA4705AA_AS_02123	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
ESC_VA4705AA_AS_02123	gene	1167	nhaA			
ESC_VA4705AA_AS_02124	CDS	153	hokC			Toxic protein HokC
ESC_VA4705AA_AS_02124	gene	153	hokC			
ESC_VA4705AA_AS_02125	CDS	1131	dnaJ		COG0484	Chaperone protein DnaJ
ESC_VA4705AA_AS_02125	gene	1131	dnaJ			
ESC_VA4705AA_AS_02126	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
ESC_VA4705AA_AS_02126	gene	1917	dnaK_1			
ESC_VA4705AA_AS_02127	CDS	354				hypothetical protein
ESC_VA4705AA_AS_02127	gene	354				
ESC_VA4705AA_AS_02128	CDS	714				hypothetical protein
ESC_VA4705AA_AS_02128	gene	714				
ESC_VA4705AA_AS_02129	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
ESC_VA4705AA_AS_02129	gene	567	satP			
ESC_VA4705AA_AS_02130	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
ESC_VA4705AA_AS_02130	gene	588	mog			
ESC_VA4705AA_AS_02131	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
ESC_VA4705AA_AS_02131	gene	954	talB			
ESC_VA4705AA_AS_02132	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
ESC_VA4705AA_AS_02132	gene	1431	alsT			
ESC_VA4705AA_AS_02133	CDS	777				hypothetical protein
ESC_VA4705AA_AS_02133	gene	777				
ESC_VA4705AA_AS_02134	CDS	297				hypothetical protein
ESC_VA4705AA_AS_02134	gene	297				
ESC_VA4705AA_AS_02135	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
ESC_VA4705AA_AS_02135	gene	1287	thrC			
ESC_VA4705AA_AS_02136	CDS	933	thrB	2.7.1.39	COG0083	Homoserine kinase
ESC_VA4705AA_AS_02136	gene	933	thrB			
ESC_VA4705AA_AS_02137	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
ESC_VA4705AA_AS_02137	gene	2463	thrA			
ESC_VA4705AA_AS_02138	CDS	687		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
ESC_VA4705AA_AS_02138	gene	687				
ESC_VA4705AA_AS_02139	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
ESC_VA4705AA_AS_02139	gene	717	arcA			
ESC_VA4705AA_AS_02140	CDS	1353	creD		COG4452	Inner membrane protein CreD
ESC_VA4705AA_AS_02140	gene	1353	creD			
ESC_VA4705AA_AS_02141	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
ESC_VA4705AA_AS_02141	gene	1425	creC			
ESC_VA4705AA_AS_02142	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
ESC_VA4705AA_AS_02142	gene	690	creB			
ESC_VA4705AA_AS_02143	CDS	474				hypothetical protein
ESC_VA4705AA_AS_02143	gene	474				
ESC_VA4705AA_AS_02144	CDS	870	rob_2		COG2207	Right origin-binding protein
ESC_VA4705AA_AS_02144	gene	870	rob_2			
ESC_VA4705AA_AS_02145	CDS	648	pspB_1	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
ESC_VA4705AA_AS_02145	gene	648	pspB_1			
ESC_VA4705AA_AS_02146	CDS	513	yjjX	3.6.1.-	COG1986	Non-canonical purine NTP phosphatase
ESC_VA4705AA_AS_02146	gene	513	yjjX			
ESC_VA4705AA_AS_02147	CDS	297	trpR		COG2973	Trp operon repressor
ESC_VA4705AA_AS_02147	gene	297	trpR			
ESC_VA4705AA_AS_02148	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
ESC_VA4705AA_AS_02148	gene	1938	slt			
ESC_VA4705AA_AS_02149	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
ESC_VA4705AA_AS_02149	gene	1668	ettA			
ESC_VA4705AA_AS_02150	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
ESC_VA4705AA_AS_02150	gene	1233	nadR			
ESC_VA4705AA_AS_02151	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
ESC_VA4705AA_AS_02151	gene	1383	radA			
ESC_VA4705AA_AS_02152	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
ESC_VA4705AA_AS_02152	gene	969	serB			
ESC_VA4705AA_AS_02153	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
ESC_VA4705AA_AS_02153	gene	645	ytjB			
ESC_VA4705AA_AS_02154	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
ESC_VA4705AA_AS_02154	gene	1017	lplA			
ESC_VA4705AA_AS_02155	CDS	150				hypothetical protein
ESC_VA4705AA_AS_02155	gene	150				
ESC_VA4705AA_AS_02156	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
ESC_VA4705AA_AS_02156	gene	720	deoD			
ESC_VA4705AA_AS_02157	CDS	1224	deoB_2	5.4.2.7	COG1015	Phosphopentomutase
ESC_VA4705AA_AS_02157	gene	1224	deoB_2			
ESC_VA4705AA_AS_02158	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
ESC_VA4705AA_AS_02158	gene	1323	deoA			
ESC_VA4705AA_AS_02159	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
ESC_VA4705AA_AS_02159	gene	780	deoC			
ESC_VA4705AA_AS_02160	CDS	1551	yjjI			putative protein YjjI
ESC_VA4705AA_AS_02160	gene	1551	yjjI			
ESC_VA4705AA_AS_02161	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
ESC_VA4705AA_AS_02161	gene	864	yjjW			
ESC_VA4705AA_AS_02162	CDS	783	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
ESC_VA4705AA_AS_02162	gene	783	yjjV			
ESC_VA4705AA_AS_02163	CDS	1074				hypothetical protein
ESC_VA4705AA_AS_02163	gene	1074				
ESC_VA4705AA_AS_02164	CDS	162				hypothetical protein
ESC_VA4705AA_AS_02164	gene	162				
ESC_VA4705AA_AS_02165	CDS	606	osmY_1		COG2823	Osmotically-inducible protein Y
ESC_VA4705AA_AS_02165	gene	606	osmY_1			
ESC_VA4705AA_AS_02166	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
ESC_VA4705AA_AS_02166	gene	1590	prfC			
ESC_VA4705AA_AS_02167	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
ESC_VA4705AA_AS_02167	gene	678	yjjG			
ESC_VA4705AA_AS_02168	CDS	447	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
ESC_VA4705AA_AS_02168	gene	447	rimI			
ESC_VA4705AA_AS_02169	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
ESC_VA4705AA_AS_02169	gene	414	holD			
ESC_VA4705AA_AS_02170	CDS	1032	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
ESC_VA4705AA_AS_02170	gene	1032	rsmC			
ESC_VA4705AA_AS_02171	tRNA	87				tRNA-Leu(cag)
ESC_VA4705AA_AS_02171	gene	87				
ESC_VA4705AA_AS_02172	tRNA	87				tRNA-Leu(cag)
ESC_VA4705AA_AS_02172	gene	87				
ESC_VA4705AA_AS_02173	tRNA	87				tRNA-Leu(cag)
ESC_VA4705AA_AS_02173	gene	87				
ESC_VA4705AA_AS_02174	CDS	237				hypothetical protein
ESC_VA4705AA_AS_02174	gene	237				
ESC_VA4705AA_AS_02175	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
ESC_VA4705AA_AS_02175	gene	789	fhuF			
ESC_VA4705AA_AS_02176	CDS	678	bglJ		COG2197	Transcriptional activator protein BglJ
ESC_VA4705AA_AS_02176	gene	678	bglJ			
ESC_VA4705AA_AS_02177	CDS	726	yjjQ			Putative transcription factor YjjQ
ESC_VA4705AA_AS_02177	gene	726	yjjQ			
ESC_VA4705AA_AS_02178	CDS	834	yjjP		COG2966	Inner membrane protein YjjP
ESC_VA4705AA_AS_02178	gene	834	yjjP			
ESC_VA4705AA_AS_02179	CDS	474				hypothetical protein
ESC_VA4705AA_AS_02179	gene	474				
ESC_VA4705AA_AS_02180	CDS	540	dnaT			Primosomal protein 1
ESC_VA4705AA_AS_02180	gene	540	dnaT			
ESC_VA4705AA_AS_02181	CDS	738	dnaC		COG1484	DNA replication protein DnaC
ESC_VA4705AA_AS_02181	gene	738	dnaC			
ESC_VA4705AA_AS_02182	CDS	495				hypothetical protein
ESC_VA4705AA_AS_02182	gene	495				
ESC_VA4705AA_AS_02183	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
ESC_VA4705AA_AS_02183	gene	2292	mdoB			
ESC_VA4705AA_AS_02184	CDS	1023	lgoD	1.1.1.-	COG1063	L-galactonate-5-dehydrogenase
ESC_VA4705AA_AS_02184	gene	1023	lgoD			
ESC_VA4705AA_AS_02185	CDS	915	lgoR		COG1802	putative HTH-type transcriptional regulator LgoR
ESC_VA4705AA_AS_02185	gene	915	lgoR			
ESC_VA4705AA_AS_02186	CDS	1362	lgoT_1			putative L-galactonate transporter
ESC_VA4705AA_AS_02186	gene	1362	lgoT_1			
ESC_VA4705AA_AS_02187	CDS	1665	tsr		COG0840	Methyl-accepting chemotaxis protein I
ESC_VA4705AA_AS_02187	gene	1665	tsr			
ESC_VA4705AA_AS_02188	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
ESC_VA4705AA_AS_02188	gene	2151	btsT			
ESC_VA4705AA_AS_02189	CDS	204				hypothetical protein
ESC_VA4705AA_AS_02189	gene	204				
ESC_VA4705AA_AS_02190	CDS	957	yjiA		COG0523	putative GTP-binding protein YjiA
ESC_VA4705AA_AS_02190	gene	957	yjiA			
ESC_VA4705AA_AS_02191	CDS	303				hypothetical protein
ESC_VA4705AA_AS_02191	gene	303				
ESC_VA4705AA_AS_02192	CDS	120				hypothetical protein
ESC_VA4705AA_AS_02192	gene	120				
ESC_VA4705AA_AS_02193	CDS	1167				hypothetical protein
ESC_VA4705AA_AS_02193	gene	1167				
ESC_VA4705AA_AS_02194	CDS	1620				hypothetical protein
ESC_VA4705AA_AS_02194	gene	1620				
ESC_VA4705AA_AS_02195	CDS	456				hypothetical protein
ESC_VA4705AA_AS_02195	gene	456				
ESC_VA4705AA_AS_02196	CDS	711	nlpE		COG3015	Lipoprotein NlpE
ESC_VA4705AA_AS_02196	gene	711	nlpE			
ESC_VA4705AA_AS_02197	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
ESC_VA4705AA_AS_02197	gene	423	arfB			
ESC_VA4705AA_AS_02198	CDS	546	yaeQ		COG4681	putative protein YaeQ
ESC_VA4705AA_AS_02198	gene	546	yaeQ			
ESC_VA4705AA_AS_02199	CDS	201				hypothetical protein
ESC_VA4705AA_AS_02199	gene	201				
ESC_VA4705AA_AS_02200	CDS	261	rof		COG4568	Protein rof
ESC_VA4705AA_AS_02200	gene	261	rof			
ESC_VA4705AA_AS_02201	CDS	1299	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
ESC_VA4705AA_AS_02201	gene	1299	tilS			
ESC_VA4705AA_AS_02202	CDS	390				hypothetical protein
