locus_tag	ftype	length_bp	gene	EC_number	COG	product
ESC_CB1462AA_AS_02367	gene	858	nfo			
ESC_CB1462AA_AS_02368	CDS	1089	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
ESC_CB1462AA_AS_02368	gene	1089	psuK_1			
ESC_CB1462AA_AS_02369	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
ESC_CB1462AA_AS_02369	gene	1251	nupX			
ESC_CB1462AA_AS_02370	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
ESC_CB1462AA_AS_02370	gene	942	rihB			
ESC_CB1462AA_AS_02371	CDS	699	yeiL		COG0664	Regulatory protein YeiL
ESC_CB1462AA_AS_02371	gene	699	yeiL			
ESC_CB1462AA_AS_02372	CDS	1251	psuT		COG1972	Putative pseudouridine transporter
ESC_CB1462AA_AS_02372	gene	1251	psuT			
ESC_CB1462AA_AS_02373	CDS	939	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
ESC_CB1462AA_AS_02373	gene	939	psuG			
ESC_CB1462AA_AS_02374	CDS	942	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
ESC_CB1462AA_AS_02374	gene	942	psuK_2			
ESC_CB1462AA_AS_02375	CDS	1692	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
ESC_CB1462AA_AS_02375	gene	1692	fruA_2			
ESC_CB1462AA_AS_02376	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
ESC_CB1462AA_AS_02376	gene	939	lacC			
ESC_CB1462AA_AS_02377	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
ESC_CB1462AA_AS_02377	gene	1131	fruB			
ESC_CB1462AA_AS_02378	CDS	1182	setB			Sugar efflux transporter B
ESC_CB1462AA_AS_02378	gene	1182	setB			
ESC_CB1462AA_AS_02379	CDS	255				hypothetical protein
ESC_CB1462AA_AS_02379	gene	255				
ESC_CB1462AA_AS_02380	CDS	573	yeiP		COG0231	Elongation factor P-like protein
ESC_CB1462AA_AS_02380	gene	573	yeiP			
ESC_CB1462AA_AS_02381	CDS	1467	por_3	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
ESC_CB1462AA_AS_02381	gene	1467	por_3			
ESC_CB1462AA_AS_02382	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
ESC_CB1462AA_AS_02382	gene	987	yeiR			
ESC_CB1462AA_AS_02383	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
ESC_CB1462AA_AS_02383	gene	714	lpxT			
ESC_CB1462AA_AS_02384	CDS	567	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
ESC_CB1462AA_AS_02384	gene	567	mepS_2			
ESC_CB1462AA_AS_02385	CDS	1557	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
ESC_CB1462AA_AS_02385	gene	1557	pdeN			
ESC_CB1462AA_AS_02386	CDS	1815				hypothetical protein
ESC_CB1462AA_AS_02386	gene	1815				
ESC_CB1462AA_AS_02387	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
ESC_CB1462AA_AS_02387	gene	1095	yejB			
ESC_CB1462AA_AS_02388	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
ESC_CB1462AA_AS_02388	gene	1026	yejE			
ESC_CB1462AA_AS_02389	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
ESC_CB1462AA_AS_02389	gene	1590	yejF			
ESC_CB1462AA_AS_02390	CDS	345	yejG			putative protein YejG
ESC_CB1462AA_AS_02390	gene	345	yejG			
ESC_CB1462AA_AS_02391	CDS	1191	bcr			Bicyclomycin resistance protein
ESC_CB1462AA_AS_02391	gene	1191	bcr			
ESC_CB1462AA_AS_02392	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
ESC_CB1462AA_AS_02392	gene	696	rsuA			
ESC_CB1462AA_AS_02393	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
ESC_CB1462AA_AS_02393	gene	1761	radD			
ESC_CB1462AA_AS_02394	CDS	285	rplY		COG1825	50S ribosomal protein L25
ESC_CB1462AA_AS_02394	gene	285	rplY			
ESC_CB1462AA_AS_02395	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
ESC_CB1462AA_AS_02395	gene	1008	yejK			
ESC_CB1462AA_AS_02396	CDS	228				hypothetical protein
ESC_CB1462AA_AS_02396	gene	228				
ESC_CB1462AA_AS_02397	CDS	1761	yejM		COG3083	Inner membrane protein YejM
ESC_CB1462AA_AS_02397	gene	1761	yejM			
ESC_CB1462AA_AS_02398	tRNA	77				tRNA-Pro(ggg)
ESC_CB1462AA_AS_02398	gene	77				
ESC_CB1462AA_AS_02399	CDS	2316				putative autotransporter
ESC_CB1462AA_AS_02399	gene	2316				
ESC_CB1462AA_AS_02400	CDS	648	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
ESC_CB1462AA_AS_02400	gene	648	narL_2			
ESC_CB1462AA_AS_02401	CDS	1053	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
ESC_CB1462AA_AS_02401	gene	1053	ccmH_2			
ESC_CB1462AA_AS_02402	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
ESC_CB1462AA_AS_02402	gene	558	dsbE			
ESC_CB1462AA_AS_02403	CDS	1944	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
ESC_CB1462AA_AS_02403	gene	1944	ccmF_2			
ESC_CB1462AA_AS_02404	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
ESC_CB1462AA_AS_02404	gene	480	ccmE			
ESC_CB1462AA_AS_02405	CDS	210	ccmD		COG3114	Heme exporter protein D
ESC_CB1462AA_AS_02405	gene	210	ccmD			
ESC_CB1462AA_AS_02406	CDS	738	ccmC		COG0755	Heme exporter protein C
ESC_CB1462AA_AS_02406	gene	738	ccmC			
ESC_CB1462AA_AS_02407	CDS	663	ccmB		COG2386	Heme exporter protein B
ESC_CB1462AA_AS_02407	gene	663	ccmB			
ESC_CB1462AA_AS_02408	CDS	618	ccmA	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
ESC_CB1462AA_AS_02408	gene	618	ccmA			
ESC_CB1462AA_AS_02409	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
ESC_CB1462AA_AS_02409	gene	603	napC			
ESC_CB1462AA_AS_02410	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
ESC_CB1462AA_AS_02410	gene	450	napB			
ESC_CB1462AA_AS_02411	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
ESC_CB1462AA_AS_02411	gene	864	napH			
ESC_CB1462AA_AS_02412	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
ESC_CB1462AA_AS_02412	gene	696	napG			
ESC_CB1462AA_AS_02413	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
ESC_CB1462AA_AS_02413	gene	2487	napA			
ESC_CB1462AA_AS_02414	CDS	264	napD		COG3062	Chaperone NapD
ESC_CB1462AA_AS_02414	gene	264	napD			
ESC_CB1462AA_AS_02415	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
ESC_CB1462AA_AS_02415	gene	495	napF			
ESC_CB1462AA_AS_02416	CDS	165				hypothetical protein
ESC_CB1462AA_AS_02416	gene	165				
ESC_CB1462AA_AS_02417	CDS	489	eco		COG4574	Ecotin
ESC_CB1462AA_AS_02417	gene	489	eco			
ESC_CB1462AA_AS_02418	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
ESC_CB1462AA_AS_02418	gene	1647	mqo			
ESC_CB1462AA_AS_02419	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
ESC_CB1462AA_AS_02419	gene	1644	yojI			
ESC_CB1462AA_AS_02420	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
ESC_CB1462AA_AS_02420	gene	651	alkB			
ESC_CB1462AA_AS_02421	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
ESC_CB1462AA_AS_02421	gene	1065	ada			
ESC_CB1462AA_AS_02422	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
ESC_CB1462AA_AS_02422	gene	1056	apbE			
ESC_CB1462AA_AS_02423	CDS	1125	ompC		COG3203	Outer membrane protein C
ESC_CB1462AA_AS_02423	gene	1125	ompC			
ESC_CB1462AA_AS_02424	CDS	2673	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
ESC_CB1462AA_AS_02424	gene	2673	rcsD			
ESC_CB1462AA_AS_02425	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
ESC_CB1462AA_AS_02425	gene	651	rcsB			
ESC_CB1462AA_AS_02426	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
ESC_CB1462AA_AS_02426	gene	2850	rcsC			
ESC_CB1462AA_AS_02427	CDS	777				hypothetical protein
ESC_CB1462AA_AS_02427	gene	777				
ESC_CB1462AA_AS_02428	CDS	1650				hypothetical protein
ESC_CB1462AA_AS_02428	gene	1650				
ESC_CB1462AA_AS_02429	CDS	4395				hypothetical protein
ESC_CB1462AA_AS_02429	gene	4395				
ESC_CB1462AA_AS_02430	CDS	624				hypothetical protein
ESC_CB1462AA_AS_02430	gene	624				
ESC_CB1462AA_AS_02431	CDS	1689				hypothetical protein
ESC_CB1462AA_AS_02431	gene	1689				
ESC_CB1462AA_AS_02432	CDS	2628	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
ESC_CB1462AA_AS_02432	gene	2628	gyrA			
ESC_CB1462AA_AS_02433	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
ESC_CB1462AA_AS_02433	gene	723	ubiG			
ESC_CB1462AA_AS_02434	CDS	3741	yfaL		COG3468	putative autotransporter YfaL
ESC_CB1462AA_AS_02434	gene	3741	yfaL			
ESC_CB1462AA_AS_02435	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
ESC_CB1462AA_AS_02435	gene	2286	nrdA			
ESC_CB1462AA_AS_02436	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
ESC_CB1462AA_AS_02436	gene	1131	nrdB			
ESC_CB1462AA_AS_02437	CDS	255				hypothetical protein
ESC_CB1462AA_AS_02437	gene	255				
ESC_CB1462AA_AS_02438	CDS	651	inaA			Protein InaA
ESC_CB1462AA_AS_02438	gene	651	inaA			
ESC_CB1462AA_AS_02439	CDS	207				hypothetical protein
ESC_CB1462AA_AS_02439	gene	207				
ESC_CB1462AA_AS_02440	CDS	1077	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
ESC_CB1462AA_AS_02440	gene	1077	glpQ			
ESC_CB1462AA_AS_02441	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
ESC_CB1462AA_AS_02441	gene	1359	glpT			
ESC_CB1462AA_AS_02442	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
ESC_CB1462AA_AS_02442	gene	1629	glpA			
ESC_CB1462AA_AS_02443	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
ESC_CB1462AA_AS_02443	gene	1260	glpB			
ESC_CB1462AA_AS_02444	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
ESC_CB1462AA_AS_02444	gene	1191	glpC			
ESC_CB1462AA_AS_02445	CDS	903				ISNCY family transposase ISSen7
ESC_CB1462AA_AS_02445	gene	903				
ESC_CB1462AA_AS_02446	CDS	390	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
ESC_CB1462AA_AS_02446	gene	390	rhmA			
ESC_CB1462AA_AS_02447	CDS	1203	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
ESC_CB1462AA_AS_02447	gene	1203	pncC_2			
ESC_CB1462AA_AS_02448	CDS	543				hypothetical protein
ESC_CB1462AA_AS_02448	gene	543				
ESC_CB1462AA_AS_02449	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
ESC_CB1462AA_AS_02449	gene	426	nudI			
ESC_CB1462AA_AS_02450	CDS	603	ais_2	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
ESC_CB1462AA_AS_02450	gene	603	ais_2			
ESC_CB1462AA_AS_02451	CDS	1158	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
ESC_CB1462AA_AS_02451	gene	1158	arnB			
ESC_CB1462AA_AS_02452	CDS	969	arnC_2	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ESC_CB1462AA_AS_02452	gene	969	arnC_2			
ESC_CB1462AA_AS_02453	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
ESC_CB1462AA_AS_02453	gene	1983	arnA			
ESC_CB1462AA_AS_02454	CDS	891	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
ESC_CB1462AA_AS_02454	gene	891	arnD			
ESC_CB1462AA_AS_02455	CDS	1653	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
ESC_CB1462AA_AS_02455	gene	1653	arnT			
ESC_CB1462AA_AS_02456	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
ESC_CB1462AA_AS_02456	gene	336	arnE			
ESC_CB1462AA_AS_02457	CDS	387	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
ESC_CB1462AA_AS_02457	gene	387	arnF			
ESC_CB1462AA_AS_02458	CDS	267	pmrD			Signal transduction protein PmrD
ESC_CB1462AA_AS_02458	gene	267	pmrD			
ESC_CB1462AA_AS_02459	CDS	1356	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
ESC_CB1462AA_AS_02459	gene	1356	menE			
ESC_CB1462AA_AS_02460	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
ESC_CB1462AA_AS_02460	gene	963	menC			
ESC_CB1462AA_AS_02461	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
ESC_CB1462AA_AS_02461	gene	858	menB			
ESC_CB1462AA_AS_02462	CDS	759	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ESC_CB1462AA_AS_02462	gene	759	menH			
ESC_CB1462AA_AS_02463	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
ESC_CB1462AA_AS_02463	gene	1671	menD			
ESC_CB1462AA_AS_02464	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
ESC_CB1462AA_AS_02464	gene	1296	menF			
ESC_CB1462AA_AS_02465	CDS	306	elaB		COG4575	Protein ElaB
ESC_CB1462AA_AS_02465	gene	306	elaB			
ESC_CB1462AA_AS_02466	CDS	462				hypothetical protein
ESC_CB1462AA_AS_02466	gene	462				
ESC_CB1462AA_AS_02467	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
ESC_CB1462AA_AS_02467	gene	918	rbn			
ESC_CB1462AA_AS_02468	CDS	1218	elaD	3.4.22.-		Protease ElaD
ESC_CB1462AA_AS_02468	gene	1218	elaD			
ESC_CB1462AA_AS_02469	CDS	504	yfbM			Protein YfbM
ESC_CB1462AA_AS_02469	gene	504	yfbM			
ESC_CB1462AA_AS_02470	CDS	1458	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
ESC_CB1462AA_AS_02470	gene	1458	nuoN			
ESC_CB1462AA_AS_02471	CDS	1530	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
ESC_CB1462AA_AS_02471	gene	1530	nuoM			
ESC_CB1462AA_AS_02472	CDS	1842	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
ESC_CB1462AA_AS_02472	gene	1842	nuoL			
ESC_CB1462AA_AS_02473	CDS	303	nuoK	1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit K
ESC_CB1462AA_AS_02473	gene	303	nuoK			
ESC_CB1462AA_AS_02474	CDS	555	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
ESC_CB1462AA_AS_02474	gene	555	nuoJ			
ESC_CB1462AA_AS_02475	CDS	543	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
ESC_CB1462AA_AS_02475	gene	543	nuoI			
ESC_CB1462AA_AS_02476	CDS	978	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
ESC_CB1462AA_AS_02476	gene	978	nuoH			
ESC_CB1462AA_AS_02477	CDS	2727	nuoG	1.6.5.11	COG1034	NADH-quinone oxidoreductase subunit G
ESC_CB1462AA_AS_02477	gene	2727	nuoG			
ESC_CB1462AA_AS_02478	CDS	1338	nuoF	1.6.5.11	COG1894	NADH-quinone oxidoreductase subunit F
ESC_CB1462AA_AS_02478	gene	1338	nuoF			
ESC_CB1462AA_AS_02479	CDS	501	nuoE	1.6.5.11	COG1905	NADH-quinone oxidoreductase subunit E
ESC_CB1462AA_AS_02479	gene	501	nuoE			
ESC_CB1462AA_AS_02480	CDS	1803	nuoC	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit C/D
ESC_CB1462AA_AS_02480	gene	1803	nuoC			
ESC_CB1462AA_AS_02481	CDS	663	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
ESC_CB1462AA_AS_02481	gene	663	nuoB			
ESC_CB1462AA_AS_02482	CDS	444	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
ESC_CB1462AA_AS_02482	gene	444	ndhC			
ESC_CB1462AA_AS_02483	CDS	165				hypothetical protein
ESC_CB1462AA_AS_02483	gene	165				
ESC_CB1462AA_AS_02484	CDS	939	hdfR_2			HTH-type transcriptional regulator HdfR
ESC_CB1462AA_AS_02484	gene	939	hdfR_2			
ESC_CB1462AA_AS_02485	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
ESC_CB1462AA_AS_02485	gene	1218	alaA			
ESC_CB1462AA_AS_02486	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
ESC_CB1462AA_AS_02486	gene	600	yfbR			
ESC_CB1462AA_AS_02487	CDS	1833				hypothetical protein
ESC_CB1462AA_AS_02487	gene	1833				
ESC_CB1462AA_AS_02488	CDS	651	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
ESC_CB1462AA_AS_02488	gene	651	hxpA			
ESC_CB1462AA_AS_02489	CDS	495				hypothetical protein
ESC_CB1462AA_AS_02489	gene	495				
ESC_CB1462AA_AS_02490	CDS	456				hypothetical protein
ESC_CB1462AA_AS_02490	gene	456				
ESC_CB1462AA_AS_02491	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
ESC_CB1462AA_AS_02491	gene	1203	ackA			
ESC_CB1462AA_AS_02492	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
ESC_CB1462AA_AS_02492	gene	2145	pta			
ESC_CB1462AA_AS_02493	CDS	1479				hypothetical protein
ESC_CB1462AA_AS_02493	gene	1479				
ESC_CB1462AA_AS_02494	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
ESC_CB1462AA_AS_02494	gene	543	yfcD			
ESC_CB1462AA_AS_02495	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
ESC_CB1462AA_AS_02495	gene	552	yfcE			
ESC_CB1462AA_AS_02496	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
ESC_CB1462AA_AS_02496	gene	645	yfcF			
ESC_CB1462AA_AS_02497	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
ESC_CB1462AA_AS_02497	gene	648	yfcG			
ESC_CB1462AA_AS_02498	CDS	363	folX	5.1.99.-	COG1539	Dihydroneopterin triphosphate 2'-epimerase
ESC_CB1462AA_AS_02498	gene	363	folX			
ESC_CB1462AA_AS_02499	CDS	894				Epimerase family protein
ESC_CB1462AA_AS_02499	gene	894				
ESC_CB1462AA_AS_02500	CDS	891				ISNCY family transposase ISRor2
ESC_CB1462AA_AS_02500	gene	891				
ESC_CB1462AA_AS_02501	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
ESC_CB1462AA_AS_02501	gene	774	hisP			
ESC_CB1462AA_AS_02502	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
ESC_CB1462AA_AS_02502	gene	717	hisM			
ESC_CB1462AA_AS_02503	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
ESC_CB1462AA_AS_02503	gene	687	hisQ			
ESC_CB1462AA_AS_02504	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
ESC_CB1462AA_AS_02504	gene	783	hisJ			
ESC_CB1462AA_AS_02505	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
ESC_CB1462AA_AS_02505	gene	783	argT			
ESC_CB1462AA_AS_02506	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
ESC_CB1462AA_AS_02506	gene	570	ubiX			
ESC_CB1462AA_AS_02507	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
ESC_CB1462AA_AS_02507	gene	1518	purF			
ESC_CB1462AA_AS_02508	CDS	489	cvpA		COG1286	Colicin V production protein
ESC_CB1462AA_AS_02508	gene	489	cvpA			
ESC_CB1462AA_AS_02509	CDS	663	dedD			Cell division protein DedD
ESC_CB1462AA_AS_02509	gene	663	dedD			
ESC_CB1462AA_AS_02510	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
ESC_CB1462AA_AS_02510	gene	1269	folC			
ESC_CB1462AA_AS_02511	CDS	915	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
ESC_CB1462AA_AS_02511	gene	915	accD			
ESC_CB1462AA_AS_02512	CDS	660	dedA		COG0586	Protein DedA
ESC_CB1462AA_AS_02512	gene	660	dedA			
ESC_CB1462AA_AS_02513	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
ESC_CB1462AA_AS_02513	gene	813	truA			
ESC_CB1462AA_AS_02514	CDS	1014	usg		COG0136	USG-1 protein
ESC_CB1462AA_AS_02514	gene	1014	usg			
ESC_CB1462AA_AS_02515	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
ESC_CB1462AA_AS_02515	gene	1137	pdxB			
ESC_CB1462AA_AS_02516	CDS	996	flk			Flagellar regulator flk
ESC_CB1462AA_AS_02516	gene	996	flk			
ESC_CB1462AA_AS_02517	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
ESC_CB1462AA_AS_02517	gene	1179	yfcJ			
ESC_CB1462AA_AS_02518	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
ESC_CB1462AA_AS_02518	gene	1221	fabB			
ESC_CB1462AA_AS_02519	CDS	2007	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
ESC_CB1462AA_AS_02519	gene	2007	mnmC			
ESC_CB1462AA_AS_02520	CDS	279				hypothetical protein
ESC_CB1462AA_AS_02520	gene	279				
ESC_CB1462AA_AS_02521	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
ESC_CB1462AA_AS_02521	gene	549	epmC			
ESC_CB1462AA_AS_02522	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
ESC_CB1462AA_AS_02522	gene	810	yfcA			
ESC_CB1462AA_AS_02523	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
ESC_CB1462AA_AS_02523	gene	825	mepA			
ESC_CB1462AA_AS_02524	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
ESC_CB1462AA_AS_02524	gene	1086	aroC			
ESC_CB1462AA_AS_02525	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
ESC_CB1462AA_AS_02525	gene	933	prmB			
ESC_CB1462AA_AS_02526	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
ESC_CB1462AA_AS_02526	gene	552	mutS2			
ESC_CB1462AA_AS_02527	CDS	768	yfcO			putative protein YfcO
ESC_CB1462AA_AS_02527	gene	768	yfcO			
ESC_CB1462AA_AS_02528	CDS	525	yfcP			putative fimbrial-like protein YfcP
ESC_CB1462AA_AS_02528	gene	525	yfcP			
ESC_CB1462AA_AS_02529	CDS	471	yfcQ			putative fimbrial-like protein YfcQ
ESC_CB1462AA_AS_02529	gene	471	yfcQ			
ESC_CB1462AA_AS_02530	CDS	507	yfcR			putative fimbrial-like protein YfcR
ESC_CB1462AA_AS_02530	gene	507	yfcR			
ESC_CB1462AA_AS_02531	CDS	753	yfcS		COG3121	putative fimbrial chaperone YfcS
ESC_CB1462AA_AS_02531	gene	753	yfcS			
ESC_CB1462AA_AS_02532	CDS	1728	papC_2		COG3188	Outer membrane usher protein PapC
ESC_CB1462AA_AS_02532	gene	1728	papC_2			
ESC_CB1462AA_AS_02533	CDS	918				hypothetical protein
ESC_CB1462AA_AS_02533	gene	918				
ESC_CB1462AA_AS_02534	CDS	564	yfcV			putative fimbrial-like protein YfcV
ESC_CB1462AA_AS_02534	gene	564	yfcV			
ESC_CB1462AA_AS_02535	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
ESC_CB1462AA_AS_02535	gene	486	sixA			
ESC_CB1462AA_AS_02536	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
ESC_CB1462AA_AS_02536	gene	2145	fadJ			
ESC_CB1462AA_AS_02537	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
ESC_CB1462AA_AS_02537	gene	1311	fadI			
ESC_CB1462AA_AS_02538	CDS	285				hypothetical protein
ESC_CB1462AA_AS_02538	gene	285				
ESC_CB1462AA_AS_02539	CDS	1341	fadL		COG2067	Long-chain fatty acid transport protein
ESC_CB1462AA_AS_02539	gene	1341	fadL			
ESC_CB1462AA_AS_02540	CDS	138				hypothetical protein
ESC_CB1462AA_AS_02540	gene	138				
ESC_CB1462AA_AS_02541	CDS	675				hypothetical protein
ESC_CB1462AA_AS_02541	gene	675				
ESC_CB1462AA_AS_02542	CDS	756	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
ESC_CB1462AA_AS_02542	gene	756	mlaA			
ESC_CB1462AA_AS_02543	CDS	933	yfdC		COG2116	Inner membrane protein YfdC
ESC_CB1462AA_AS_02543	gene	933	yfdC			
ESC_CB1462AA_AS_02544	tRNA	75				tRNA-Arg(cct)
ESC_CB1462AA_AS_02544	gene	75				
ESC_CB1462AA_AS_02545	CDS	1158	intS_3		COG0582	Prophage integrase IntS
ESC_CB1462AA_AS_02545	gene	1158	intS_3			
